文本;真实一级评论数;真实点赞数;边数;最大边数;集群密度
东电为应对风评被害计划扩充体制为应对“风评被害”，东电又出了个大动作日本执意推进核污染水排海的自私行为遭到多方反对，也给自身形象抹了黑。虽然在处理核污染水方面很“算计”，但日方在形象公关方面却很舍得投入。据《日本经济新闻》日报道，东京电力控股公司日发布消息称，为了应对福岛第一核电站排海造成的“风评被害”（形象受损），年内将把应对赔偿和支援开拓销路的相关员工增加到人规模。此前的计划人数约为人。报道称“风评被害”正在日本全国范围内扩大，东京电力打算扩充应对体制。东电常务执行董事吉田贵彦在记者会上表示：“已经接到出口企业和水产企业的数十起咨询。”他还称：“影响可能会波及全日本，将建立起除赔偿外还能解决（开拓销路等）困难的体制。”报道称，针对因中国全面禁止进口日本水产品而受到影响的渔民，东京电力将在日本全国范围内提供开拓销路的支援。此外，还将通过社交网站向海外发布更多信息，实现以多种语言来发布“处理水”开始排海后的检测结果等信息。对核污染水排放的危害，日方好像不太关心，但对自身的“风评被害”却很在意。上月底，日本广播协会（）曾披露，针对社交媒体和其他平台上有关福岛第一核电站核污染水的所谓“虚假信息”，日本外务省制定了加强性应对与传播政策，将为此申请逾亿日元（约合亿人民币）的财政年度预算。这可是一笔不小的“公关预算”，一些网友表示：有这个钱拿来处理核污水不好么？（环球时报）;12;96;108;9387;0.011505273250239693
日本核污染水排海量已超吨日本计划收购保管受核污水影响水产品日本福岛核污染水排海累计排放量已超吨，随着核污染水排放入海，日本水产品形象严重受损，出口下滑。据日媒报道，日本政府内阁成员会议决定紧急拨款亿日元支援水产业，具体措施包括，临时收购并保管出口受到核污染水排海影响的水产品，开拓新的出口目的地等。加上此前已敲定的亿日元基金，累计支援金额达到上千亿日元，约合人民币近亿元。（小央视频）小央视频的微博视频;1;2;3;9387;0.00031959092361776926
日本排放核污水，违了哪些“法”？须担什么“责”？;1;13;14;9387;0.0014914243102162564
东电为应对风评被害又搞大动作：在形象公关方面大投入东电为应对风评被害扩充应对体制据环球时报报道：日本执意推进核污染水排海的自私行为遭到多方反对，也给自身形象抹了黑。虽然在处理核污染水方面很“算计”，但日方在形象公关方面却很舍得投入。据《日本经济新闻》日报道，东京电力控股公司日发布消息称，为了应对福岛第一核电站排海造成的“风评被害”（形象受损），年内将把应对赔偿和支援开拓销路的相关员工增加到人规模。此前的计划人数约为人。报道称“风评被害”正在日本全国范围内扩大，东京电力打算扩充应对体制。东电常务执行董事吉田贵彦在记者会上表示：“已经接到出口企业和水产企业的数十起咨询。”他还称：“影响可能会波及全日本，将建立起除赔偿外还能解决（开拓销路等）困难的体制。”报道称，针对因中国全面禁止进口日本水产品而受到影响的渔民，东京电力将在日本全国范围内提供开拓销路的支援。此外，还将通过社交网站向海外发布更多信息，实现以多种语言来发布“处理水”开始排海后的检测结果等信息。对核污染水排放的危害，日方好像不太关心，但对自身的“风评被害”却很在意。上月底，日本广播协会（）曾披露，针对社交媒体和其他平台上有关福岛第一核电站核污染水的所谓“虚假信息”，日本外务省制定了加强性应对与传播政策，将为此申请逾亿日元（约合亿人民币）的财政年度预算。这可是一笔不小的“公关预算”，一些网友表示：有这个钱拿来处理核污水不好么？;2;1;3;9387;0.00031959092361776926
老兵带你看世界直击一线情况韩最大在野首李在明批尹锡悦当局将为核污染水更名，将向国的老大致信，呼吁各国合力阻止日本排海李在明绝食第五天，促尹锡悦当局向国际法院起诉日本日本排放核污水的影响有多大品茶说酒的微博视频;12;87;99;9387;0.010546500479386385
娱乐综合超话三体果然很有前瞻性叶文洁最初的想法也不是没有道理的，看看日本排放核污水就能理解了明星娱乐综艺搞笑吐槽迷惑行为大赏优质博文上热搜开放计划搞笑总被小朱拒绝的微博视频;1;1;2;9387;0.0002130606157451795
日本排放核污水后的油管评论区阿南的微博视频;4;17;21;9387;0.0022371364653243847
《月日清晨：日本传来坏消息核污水排海后，检出氚浓度增加倍我要上热门日本排放福岛核污染水日本当福岛核电站最新的核污染水检测结果被曝光时，宛如一道震撼的闪电划破宁静的夜空，激起了社交媒体和新闻平台上的热烈讨论。这些检测结果揭示出福岛核电站核污染水排》网页链接;1;0;1;9387;0.00010653030787258975
胡锡进我们需要管理自己的厌日情绪老胡不要把中日两国的国民态度混为一谈。无论从这次排放核污水还是历史事件，日本都是不可宽恕的过错方。我们不忘历史表达自己的愤怒是理所应当，而日本国民的辱华言行必须予以抵制和指责。是非分明这是原则问题，不能用来和稀泥。;6;11;17;9387;0.0018110152338340257
这东西怎么不发去日本让管管核污水排放呢，他死不死啊;1;0;1;9387;0.00010653030787258975
前几日，富士山脚下，中国游客如织，朝日新闻做采访，中游客：挺好的，五年没来了，这里还是那么美中国游客一周花费万日元，主持人惊呼中国人好有钱。日本核污水排放之后，朝日新闻联合东京电视台做了一期外国游客专访，结果在富士山脚下的著名景点，山梨忍野八海，景点停车场数辆大巴，全是中国游客，主持人戏谑的表示，中国游客还是那么多哦现场采访可以看到，中国游客在观光游玩之际，纷纷采购山梨当地特产清酒和桃子。不要再怪外国人歧视中国游客了，你就非要这个时候去日本旅游？搞不懂;13;135;148;9387;0.015766485565143283
胡锡进我们需要管理自己的厌日情绪当初日本兵是普通日本人么？日军的军备供给是普通日本人保障的吗？那些主动劳军的慰安妇是不是有普通日本女人？日本普通人在日本侵略中国的年里哪半点无辜？日本侵略中国烧杀抢捋过去还不足百年，日本排放核污水祸害全球还在持续，为什么要中国老百姓管理厌日情绪？是要国人都数典忘祖吗？;0;10;10;9387;0.0010653030787258974
东电大量招人进行形象公关为应对“风评被害”，东电又出了个大动作日本执意推进核污染水排海的自私行为遭到多方反对，也给自身形象抹了黑。虽然在处理核污染水方面很“算计”，但日方在形象公关方面却很舍得投入。据《日本经济新闻》日报道，东京电力控股公司日发布消息称，为了应对福岛第一核电站排海造成的“风评被害”（形象受损），年内将把应对赔偿和支援开拓销路的相关员工增加到人规模。此前的计划人数约为人。报道称“风评被害”正在日本全国范围内扩大，东京电力打算扩充应对体制。东电常务执行董事吉田贵彦在记者会上表示：“已经接到出口企业和水产企业的数十起咨询。”他还称：“影响可能会波及全日本，将建立起除赔偿外还能解决（开拓销路等）困难的体制。”报道称，针对因中国全面禁止进口日本水产品而受到影响的渔民，东京电力将在日本全国范围内提供开拓销路的支援。此外，还将通过社交网站向海外发布更多信息，实现以多种语言来发布“处理水”开始排海后的检测结果等信息。对核污染水排放的危害，日方好像不太关心，但对自身的“风评被害”却很在意。上月底，日本广播协会（）曾披露，针对社交媒体和其他平台上有关福岛第一核电站核污染水的所谓“虚假信息”，日本外务省制定了加强性应对与传播政策，将为此申请逾亿日元（约合亿人民币）的财政年度预算。这可是一笔不小的“公关预算”，一些网友表示：有这个钱拿来处理核污水不好么？;30;113;143;9387;0.015233834025780334
檀健次超话今天开始和你一起守护海洋檀健次希望日本及时制止自己的错误，停止排放核污水入海，这已经严重危害了世界安全檀健次莫青成檀健次长相思守护海洋檀健次直播檀健次很想很想你檀健次四方馆檀健次元莫檀健次演技檀健次帕拉丁檀健次海洋大使海洋守蔚者保护海洋;9;7;16;9387;0.001704484925961436
